price_log_id,brand,itinerary_name,region,cabin_category,sail_date,price_usd,recorded_at,_fivetran_synced
PL000000181,Norwegian,Caribbean Classic,Caribbean,Inside,2022-09-10,2850.3,2026-04-05T21:19:00.303107,2026-04-05T21:19:00.303108
PL000000182,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-09-10,943.1,2026-04-05T21:19:00.303109,2026-04-05T21:19:00.303110
PL000000183,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-09-10,1865.88,2026-04-05T21:19:00.303111,2026-04-05T21:19:00.303111
PL000000184,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-09-10,2139.42,2026-04-05T21:19:00.303113,2026-04-05T21:19:00.303113
PL000000185,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-09-10,2637.39,2026-04-05T21:19:00.303114,2026-04-05T21:19:00.303115
PL000000186,Norwegian,Caribbean Classic,Caribbean,Inside,2022-09-17,4099.02,2026-04-05T21:19:00.303117,2026-04-05T21:19:00.303117
PL000000187,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-09-17,2333.05,2026-04-05T21:19:00.303119,2026-04-05T21:19:00.303119
PL000000188,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-09-17,3299.62,2026-04-05T21:19:00.303120,2026-04-05T21:19:00.303121
PL000000189,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-09-17,1954.49,2026-04-05T21:19:00.303122,2026-04-05T21:19:00.303123
PL000000190,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-09-17,3408.24,2026-04-05T21:19:00.303124,2026-04-05T21:19:00.303124
PL000000191,Norwegian,Caribbean Classic,Caribbean,Inside,2022-09-24,1536.29,2026-04-05T21:19:00.303126,2026-04-05T21:19:00.303126
PL000000192,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-09-24,900.11,2026-04-05T21:19:00.303128,2026-04-05T21:19:00.303128
PL000000193,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-09-24,3388.49,2026-04-05T21:19:00.303129,2026-04-05T21:19:00.303130
PL000000194,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-09-24,1517.23,2026-04-05T21:19:00.303131,2026-04-05T21:19:00.303132
PL000000195,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-09-24,690.91,2026-04-05T21:19:00.303133,2026-04-05T21:19:00.303134
PL000000196,Norwegian,Caribbean Classic,Caribbean,Inside,2022-10-01,2066.75,2026-04-05T21:19:00.303135,2026-04-05T21:19:00.303136
PL000000197,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-10-01,875.02,2026-04-05T21:19:00.303137,2026-04-05T21:19:00.303138
PL000000198,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-10-01,1433.78,2026-04-05T21:19:00.303139,2026-04-05T21:19:00.303139
PL000000199,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-10-01,860.46,2026-04-05T21:19:00.303141,2026-04-05T21:19:00.303141
PL000000200,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-10-01,2307.19,2026-04-05T21:19:00.303142,2026-04-05T21:19:00.303143
PL000000201,Norwegian,Caribbean Classic,Caribbean,Inside,2022-10-08,1647.92,2026-04-05T21:19:00.303145,2026-04-05T21:19:00.303145
PL000000202,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-10-08,4574.89,2026-04-05T21:19:00.303146,2026-04-05T21:19:00.303147
PL000000203,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-10-08,1844.95,2026-04-05T21:19:00.303148,2026-04-05T21:19:00.303149
PL000000204,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-10-08,1446.18,2026-04-05T21:19:00.303150,2026-04-05T21:19:00.303151
PL000000205,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-10-08,2469.02,2026-04-05T21:19:00.303152,2026-04-05T21:19:00.303152
PL000000206,Norwegian,Caribbean Classic,Caribbean,Inside,2022-10-15,3947.98,2026-04-05T21:19:00.303154,2026-04-05T21:19:00.303155
PL000000207,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-10-15,1616.45,2026-04-05T21:19:00.303156,2026-04-05T21:19:00.303156
PL000000208,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-10-15,2544.25,2026-04-05T21:19:00.303158,2026-04-05T21:19:00.303158
PL000000209,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-10-15,4408.31,2026-04-05T21:19:00.303160,2026-04-05T21:19:00.303160
PL000000210,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-10-15,3711.08,2026-04-05T21:19:00.303162,2026-04-05T21:19:00.303162
PL000000211,Norwegian,Caribbean Classic,Caribbean,Inside,2022-10-22,2437.02,2026-04-05T21:19:00.303164,2026-04-05T21:19:00.303165
PL000000212,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-10-22,1695.94,2026-04-05T21:19:00.303166,2026-04-05T21:19:00.303166
PL000000213,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-10-22,4092.37,2026-04-05T21:19:00.303168,2026-04-05T21:19:00.303168
PL000000214,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-10-22,3498.09,2026-04-05T21:19:00.303170,2026-04-05T21:19:00.303170
PL000000215,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-10-22,4200.76,2026-04-05T21:19:00.303172,2026-04-05T21:19:00.303172
PL000000216,Norwegian,Caribbean Classic,Caribbean,Inside,2022-10-29,2833.54,2026-04-05T21:19:00.303174,2026-04-05T21:19:00.303174
PL000000217,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-10-29,4444.36,2026-04-05T21:19:00.303175,2026-04-05T21:19:00.303176
PL000000218,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-10-29,2696.7,2026-04-05T21:19:00.303177,2026-04-05T21:19:00.303178
PL000000219,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-10-29,4668.53,2026-04-05T21:19:00.303179,2026-04-05T21:19:00.303180
PL000000220,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-10-29,1787.33,2026-04-05T21:19:00.303181,2026-04-05T21:19:00.303181
PL000000221,Norwegian,Caribbean Classic,Caribbean,Inside,2022-11-05,3127.76,2026-04-05T21:19:00.303183,2026-04-05T21:19:00.303184
PL000000222,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-11-05,627.77,2026-04-05T21:19:00.303185,2026-04-05T21:19:00.303185
PL000000223,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-11-05,4579.2,2026-04-05T21:19:00.303187,2026-04-05T21:19:00.303187
PL000000224,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-11-05,3025.54,2026-04-05T21:19:00.303189,2026-04-05T21:19:00.303189
PL000000225,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-11-05,1099.95,2026-04-05T21:19:00.303191,2026-04-05T21:19:00.303191
PL000000226,Norwegian,Caribbean Classic,Caribbean,Inside,2022-11-12,3503.42,2026-04-05T21:19:00.303193,2026-04-05T21:19:00.303193
PL000000227,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-11-12,2403.03,2026-04-05T21:19:00.303195,2026-04-05T21:19:00.303195
PL000000228,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-11-12,2623.39,2026-04-05T21:19:00.303197,2026-04-05T21:19:00.303197
PL000000229,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-11-12,4719.78,2026-04-05T21:19:00.303199,2026-04-05T21:19:00.303199
PL000000230,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-11-12,1139.3,2026-04-05T21:19:00.303201,2026-04-05T21:19:00.303201
PL000000231,Norwegian,Caribbean Classic,Caribbean,Inside,2022-11-19,657.69,2026-04-05T21:19:00.303203,2026-04-05T21:19:00.303203
PL000000232,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-11-19,4242.23,2026-04-05T21:19:00.303204,2026-04-05T21:19:00.303205
PL000000233,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-11-19,2891.52,2026-04-05T21:19:00.303206,2026-04-05T21:19:00.303207
PL000000234,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-11-19,700.4,2026-04-05T21:19:00.303208,2026-04-05T21:19:00.303208
PL000000235,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-11-19,1255.72,2026-04-05T21:19:00.303210,2026-04-05T21:19:00.303210
PL000000236,Norwegian,Caribbean Classic,Caribbean,Inside,2022-11-26,726.63,2026-04-05T21:19:00.303212,2026-04-05T21:19:00.303212
PL000000237,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-11-26,2893.3,2026-04-05T21:19:00.303213,2026-04-05T21:19:00.303214
PL000000238,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-11-26,4145.48,2026-04-05T21:19:00.303215,2026-04-05T21:19:00.303216
PL000000239,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-11-26,4071.65,2026-04-05T21:19:00.303217,2026-04-05T21:19:00.303217
PL000000240,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-11-26,1337.03,2026-04-05T21:19:00.303219,2026-04-05T21:19:00.303219
PL000000241,Norwegian,Caribbean Classic,Caribbean,Inside,2022-12-03,3572.11,2026-04-05T21:19:00.303221,2026-04-05T21:19:00.303221
PL000000242,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-12-03,1620.39,2026-04-05T21:19:00.303222,2026-04-05T21:19:00.303223
PL000000243,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-12-03,979.16,2026-04-05T21:19:00.303224,2026-04-05T21:19:00.303225
PL000000244,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-12-03,3625.01,2026-04-05T21:19:00.303226,2026-04-05T21:19:00.303226
PL000000245,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-12-03,2025.09,2026-04-05T21:19:00.303228,2026-04-05T21:19:00.303228
PL000000246,Norwegian,Caribbean Classic,Caribbean,Inside,2022-12-10,3410.43,2026-04-05T21:19:00.303230,2026-04-05T21:19:00.303230
PL000000247,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-12-10,2609.9,2026-04-05T21:19:00.303231,2026-04-05T21:19:00.303232
PL000000248,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-12-10,4622.01,2026-04-05T21:19:00.303233,2026-04-05T21:19:00.303234
PL000000249,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-12-10,4136.83,2026-04-05T21:19:00.303235,2026-04-05T21:19:00.303235
PL000000250,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-12-10,4929.05,2026-04-05T21:19:00.303236,2026-04-05T21:19:00.303237
PL000000251,Norwegian,Caribbean Classic,Caribbean,Inside,2022-12-17,4181.74,2026-04-05T21:19:00.303238,2026-04-05T21:19:00.303239
PL000000252,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-12-17,1748.78,2026-04-05T21:19:00.303240,2026-04-05T21:19:00.303241
PL000000253,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-12-17,4667.82,2026-04-05T21:19:00.303247,2026-04-05T21:19:00.303247
PL000000254,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-12-17,5392.68,2026-04-05T21:19:00.303248,2026-04-05T21:19:00.303249
PL000000255,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-12-17,3216.92,2026-04-05T21:19:00.303250,2026-04-05T21:19:00.303251
PL000000256,Norwegian,Caribbean Classic,Caribbean,Inside,2022-12-24,945.78,2026-04-05T21:19:00.303252,2026-04-05T21:19:00.303253
PL000000257,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-12-24,2294.21,2026-04-05T21:19:00.303254,2026-04-05T21:19:00.303255
PL000000258,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-12-24,5260.97,2026-04-05T21:19:00.303256,2026-04-05T21:19:00.303256
PL000000259,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-12-24,3889.45,2026-04-05T21:19:00.303258,2026-04-05T21:19:00.303258
PL000000260,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-12-24,4250.06,2026-04-05T21:19:00.303259,2026-04-05T21:19:00.303260
PL000000261,Norwegian,Caribbean Classic,Caribbean,Inside,2022-12-31,1799.39,2026-04-05T21:19:00.303261,2026-04-05T21:19:00.303262
PL000000262,Norwegian,Caribbean Classic,Caribbean,Oceanview,2022-12-31,6163.15,2026-04-05T21:19:00.303263,2026-04-05T21:19:00.303264
PL000000263,Norwegian,Caribbean Classic,Caribbean,Balcony,2022-12-31,4702.97,2026-04-05T21:19:00.303265,2026-04-05T21:19:00.303265
PL000000264,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2022-12-31,1684.97,2026-04-05T21:19:00.303267,2026-04-05T21:19:00.303267
PL000000265,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2022-12-31,1803.08,2026-04-05T21:19:00.303268,2026-04-05T21:19:00.303269
PL000000266,Norwegian,Caribbean Classic,Caribbean,Inside,2023-01-07,1854.4,2026-04-05T21:19:00.303270,2026-04-05T21:19:00.303271
PL000000267,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-01-07,1217.52,2026-04-05T21:19:00.303272,2026-04-05T21:19:00.303273
PL000000268,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-01-07,4241.98,2026-04-05T21:19:00.303274,2026-04-05T21:19:00.303274
PL000000269,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-01-07,2199.03,2026-04-05T21:19:00.303276,2026-04-05T21:19:00.303276
PL000000270,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-01-07,1062.29,2026-04-05T21:19:00.303277,2026-04-05T21:19:00.303278
PL000000271,Norwegian,Caribbean Classic,Caribbean,Inside,2023-01-14,3540.13,2026-04-05T21:19:00.303279,2026-04-05T21:19:00.303280
PL000000272,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-01-14,1005.45,2026-04-05T21:19:00.303281,2026-04-05T21:19:00.303282
PL000000273,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-01-14,1303.0,2026-04-05T21:19:00.303283,2026-04-05T21:19:00.303284
PL000000274,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-01-14,3458.25,2026-04-05T21:19:00.303285,2026-04-05T21:19:00.303285
PL000000275,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-01-14,5598.6,2026-04-05T21:19:00.303287,2026-04-05T21:19:00.303287
PL000000276,Norwegian,Caribbean Classic,Caribbean,Inside,2023-01-21,813.08,2026-04-05T21:19:00.303289,2026-04-05T21:19:00.303289
PL000000277,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-01-21,3553.88,2026-04-05T21:19:00.303290,2026-04-05T21:19:00.303291
PL000000278,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-01-21,796.38,2026-04-05T21:19:00.303292,2026-04-05T21:19:00.303293
PL000000279,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-01-21,2322.28,2026-04-05T21:19:00.303294,2026-04-05T21:19:00.303295
PL000000280,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-01-21,5145.19,2026-04-05T21:19:00.303296,2026-04-05T21:19:00.303296
PL000000281,Norwegian,Caribbean Classic,Caribbean,Inside,2023-01-28,2481.34,2026-04-05T21:19:00.303298,2026-04-05T21:19:00.303298
PL000000282,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-01-28,5085.37,2026-04-05T21:19:00.303300,2026-04-05T21:19:00.303300
PL000000283,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-01-28,4002.6,2026-04-05T21:19:00.303301,2026-04-05T21:19:00.303302
PL000000284,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-01-28,846.17,2026-04-05T21:19:00.303303,2026-04-05T21:19:00.303304
PL000000285,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-01-28,2477.13,2026-04-05T21:19:00.303305,2026-04-05T21:19:00.303305
PL000000286,Norwegian,Caribbean Classic,Caribbean,Inside,2023-02-04,5320.48,2026-04-05T21:19:00.303307,2026-04-05T21:19:00.303307
PL000000287,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-02-04,6122.19,2026-04-05T21:19:00.303309,2026-04-05T21:19:00.303309
PL000000288,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-02-04,4055.92,2026-04-05T21:19:00.303310,2026-04-05T21:19:00.303311
PL000000289,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-02-04,3635.67,2026-04-05T21:19:00.303312,2026-04-05T21:19:00.303313
PL000000290,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-02-04,1734.11,2026-04-05T21:19:00.303314,2026-04-05T21:19:00.303314
PL000000291,Norwegian,Caribbean Classic,Caribbean,Inside,2023-02-11,5589.94,2026-04-05T21:19:00.303316,2026-04-05T21:19:00.303316
PL000000292,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-02-11,3737.19,2026-04-05T21:19:00.303317,2026-04-05T21:19:00.303318
PL000000293,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-02-11,2999.36,2026-04-05T21:19:00.303319,2026-04-05T21:19:00.303320
PL000000294,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-02-11,4812.03,2026-04-05T21:19:00.303321,2026-04-05T21:19:00.303321
PL000000295,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-02-11,5671.91,2026-04-05T21:19:00.303322,2026-04-05T21:19:00.303323
PL000000296,Norwegian,Caribbean Classic,Caribbean,Inside,2023-02-18,3719.11,2026-04-05T21:19:00.303324,2026-04-05T21:19:00.303325
PL000000297,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-02-18,2564.14,2026-04-05T21:19:00.303326,2026-04-05T21:19:00.303327
PL000000298,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-02-18,2311.26,2026-04-05T21:19:00.303328,2026-04-05T21:19:00.303328
PL000000299,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-02-18,1614.45,2026-04-05T21:19:00.303330,2026-04-05T21:19:00.303330
PL000000300,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-02-18,3604.5,2026-04-05T21:19:00.303331,2026-04-05T21:19:00.303332
PL000000301,Norwegian,Caribbean Classic,Caribbean,Inside,2023-02-25,5496.18,2026-04-05T21:19:00.303334,2026-04-05T21:19:00.303334
PL000000302,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-02-25,2688.6,2026-04-05T21:19:00.303336,2026-04-05T21:19:00.303336
PL000000303,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-02-25,1821.45,2026-04-05T21:19:00.303338,2026-04-05T21:19:00.303338
PL000000304,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-02-25,5827.24,2026-04-05T21:19:00.303340,2026-04-05T21:19:00.303340
PL000000305,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-02-25,3291.4,2026-04-05T21:19:00.303342,2026-04-05T21:19:00.303342
PL000000306,Norwegian,Caribbean Classic,Caribbean,Inside,2023-03-04,4335.03,2026-04-05T21:19:00.303344,2026-04-05T21:19:00.303345
PL000000307,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-03-04,2407.91,2026-04-05T21:19:00.303346,2026-04-05T21:19:00.303347
PL000000308,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-03-04,888.88,2026-04-05T21:19:00.303348,2026-04-05T21:19:00.303349
PL000000309,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-03-04,2386.21,2026-04-05T21:19:00.303350,2026-04-05T21:19:00.303351
PL000000310,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-03-04,2580.06,2026-04-05T21:19:00.303353,2026-04-05T21:19:00.303353
PL000000311,Norwegian,Caribbean Classic,Caribbean,Inside,2023-03-11,994.74,2026-04-05T21:19:00.303355,2026-04-05T21:19:00.303355
PL000000312,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-03-11,5612.35,2026-04-05T21:19:00.303357,2026-04-05T21:19:00.303357
PL000000313,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-03-11,1802.09,2026-04-05T21:19:00.303359,2026-04-05T21:19:00.303359
PL000000314,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-03-11,3158.05,2026-04-05T21:19:00.303361,2026-04-05T21:19:00.303361
PL000000315,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-03-11,4358.43,2026-04-05T21:19:00.303363,2026-04-05T21:19:00.303363
PL000000316,Norwegian,Caribbean Classic,Caribbean,Inside,2023-03-18,1205.74,2026-04-05T21:19:00.303365,2026-04-05T21:19:00.303365
PL000000317,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-03-18,1023.23,2026-04-05T21:19:00.303371,2026-04-05T21:19:00.303372
PL000000318,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-03-18,1118.43,2026-04-05T21:19:00.303373,2026-04-05T21:19:00.303374
PL000000319,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-03-18,4399.16,2026-04-05T21:19:00.303375,2026-04-05T21:19:00.303376
PL000000320,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-03-18,4816.29,2026-04-05T21:19:00.303377,2026-04-05T21:19:00.303378
PL000000321,Norwegian,Caribbean Classic,Caribbean,Inside,2023-03-25,6236.85,2026-04-05T21:19:00.303380,2026-04-05T21:19:00.303380
PL000000322,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-03-25,1853.05,2026-04-05T21:19:00.303382,2026-04-05T21:19:00.303382
PL000000323,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-03-25,1602.15,2026-04-05T21:19:00.303384,2026-04-05T21:19:00.303384
PL000000324,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-03-25,2694.31,2026-04-05T21:19:00.303386,2026-04-05T21:19:00.303386
PL000000325,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-03-25,5892.45,2026-04-05T21:19:00.303388,2026-04-05T21:19:00.303388
PL000000326,Norwegian,Caribbean Classic,Caribbean,Inside,2023-04-01,742.55,2026-04-05T21:19:00.303390,2026-04-05T21:19:00.303391
PL000000327,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-04-01,2677.73,2026-04-05T21:19:00.303392,2026-04-05T21:19:00.303393
PL000000328,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-04-01,1789.46,2026-04-05T21:19:00.303394,2026-04-05T21:19:00.303394
PL000000329,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-04-01,3174.06,2026-04-05T21:19:00.303396,2026-04-05T21:19:00.303396
PL000000330,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-04-01,3960.75,2026-04-05T21:19:00.303398,2026-04-05T21:19:00.303398
PL000000331,Norwegian,Caribbean Classic,Caribbean,Inside,2023-04-08,4964.77,2026-04-05T21:19:00.303400,2026-04-05T21:19:00.303401
PL000000332,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-04-08,3115.49,2026-04-05T21:19:00.303402,2026-04-05T21:19:00.303403
PL000000333,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-04-08,3758.01,2026-04-05T21:19:00.303404,2026-04-05T21:19:00.303405
PL000000334,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-04-08,3715.45,2026-04-05T21:19:00.303406,2026-04-05T21:19:00.303407
PL000000335,Norwegian,Caribbean Classic,Caribbean,Haven Suite,2023-04-08,2559.46,2026-04-05T21:19:00.303408,2026-04-05T21:19:00.303408
PL000000336,Norwegian,Caribbean Classic,Caribbean,Inside,2023-04-15,929.38,2026-04-05T21:19:00.303410,2026-04-05T21:19:00.303411
PL000000337,Norwegian,Caribbean Classic,Caribbean,Oceanview,2023-04-15,3583.58,2026-04-05T21:19:00.303412,2026-04-05T21:19:00.303413
PL000000338,Norwegian,Caribbean Classic,Caribbean,Balcony,2023-04-15,1031.53,2026-04-05T21:19:00.303414,2026-04-05T21:19:00.303415
PL000000339,Norwegian,Caribbean Classic,Caribbean,Mini-Suite,2023-04-15,3588.84,2026-04-05T21:19:00.303416,2026-04-05T21:19:00.303417
