dining,spa,excursions,beverage,casino,retail,booking_id,guest_id,brand,sail_date,total_onboard_spend_usd,_fivetran_synced
0.0,442.36,2143.5,0.0,358.45,171.6,BK0000241,G0015875,Regent,2024-05-03,3115.91,2026-04-05T21:18:59.352859
129.95,20.44,746.66,420.77,120.57,119.99,BK0000242,G0005694,Norwegian,2025-12-24,1558.38,2026-04-05T21:18:59.352878
401.29,98.36,109.24,606.34,764.7,359.76,BK0000243,G0004060,Norwegian,2025-12-14,2339.69,2026-04-05T21:18:59.352896
294.47,424.47,869.82,555.94,430.51,376.55,BK0000244,G0002962,Norwegian,2025-02-03,2951.76,2026-04-05T21:18:59.352914
0.0,887.94,636.62,0.0,53.38,256.33,BK0000245,G0000292,Regent,2025-10-19,1834.27,2026-04-05T21:18:59.352933
250.37,673.42,2174.53,269.69,166.85,666.79,BK0000246,G0011427,Oceania,2025-05-30,4201.65,2026-04-05T21:18:59.352951
131.88,86.32,1390.86,54.13,157.06,121.86,BK0000247,G0015786,Oceania,2024-11-13,1942.11,2026-04-05T21:18:59.352970
0.0,699.55,1565.67,0.0,271.9,301.36,BK0000248,G0019662,Regent,2022-11-04,2838.48,2026-04-05T21:18:59.352988
34.89,718.56,2319.25,183.26,39.3,35.5,BK0000249,G0006224,Oceania,2024-05-07,3330.76,2026-04-05T21:18:59.353007
353.26,187.22,485.48,423.47,287.24,114.02,BK0000251,G0008539,Norwegian,2023-12-29,1850.69,2026-04-05T21:18:59.353025
226.06,234.12,411.77,300.15,453.93,96.81,BK0000252,G0004941,Norwegian,2023-02-03,1722.84,2026-04-05T21:18:59.353043
0.0,333.58,192.86,0.0,7.89,84.04,BK0000253,G0001901,Regent,2023-01-05,618.37,2026-04-05T21:18:59.353062
206.68,710.79,2273.65,344.8,107.0,481.5,BK0000254,G0000153,Oceania,2022-09-23,4124.42,2026-04-05T21:18:59.353080
0.0,287.01,933.78,0.0,175.8,663.53,BK0000255,G0004225,Regent,2025-10-17,2060.12,2026-04-05T21:18:59.353098
257.49,282.37,1563.06,110.55,916.64,302.36,BK0000256,G0016063,Norwegian,2024-07-22,3432.47,2026-04-05T21:18:59.353117
0.0,455.21,1433.25,0.0,446.93,1170.92,BK0000257,G0004036,Regent,2023-04-05,3506.31,2026-04-05T21:18:59.353135
101.9,328.03,949.59,149.98,15.23,208.38,BK0000258,G0008282,Oceania,2025-08-31,1753.11,2026-04-05T21:18:59.353155
159.06,570.01,2178.85,0.42,82.8,665.91,BK0000259,G0003438,Oceania,2025-09-17,3657.05,2026-04-05T21:18:59.353174
139.17,44.35,1859.37,13.41,43.76,254.85,BK0000260,G0013427,Norwegian,2025-06-01,2354.91,2026-04-05T21:18:59.353193
0.0,9.39,1696.09,0.0,151.62,824.84,BK0000261,G0004888,Regent,2022-01-06,2681.94,2026-04-05T21:18:59.353209
209.99,702.87,84.12,98.23,84.78,566.92,BK0000263,G0003046,Oceania,2025-09-20,1746.91,2026-04-05T21:18:59.353226
0.0,896.27,1543.24,0.0,304.32,659.36,BK0000265,G0004282,Regent,2025-06-05,3403.19,2026-04-05T21:18:59.353242
125.29,83.85,414.28,301.24,428.99,183.27,BK0000266,G0018515,Norwegian,2025-09-03,1536.92,2026-04-05T21:18:59.353259
237.2,8.24,923.84,257.77,121.46,316.11,BK0000267,G0001789,Oceania,2024-09-13,1864.62,2026-04-05T21:18:59.353276
595.53,138.47,1164.12,241.42,711.78,57.04,BK0000268,G0012408,Norwegian,2024-10-03,2908.36,2026-04-05T21:18:59.353292
86.48,709.87,1125.71,349.25,17.93,45.56,BK0000270,G0019660,Oceania,2023-11-30,2334.8,2026-04-05T21:18:59.353309
563.22,72.59,536.17,575.06,239.09,344.53,BK0000271,G0016136,Norwegian,2023-12-29,2330.66,2026-04-05T21:18:59.353327
299.32,201.89,2895.01,16.05,93.38,464.63,BK0000272,G0001524,Oceania,2023-03-18,3970.28,2026-04-05T21:18:59.353345
0.0,610.65,1451.64,0.0,54.5,842.03,BK0000273,G0016658,Regent,2022-01-09,2958.82,2026-04-05T21:18:59.353364
219.58,5.58,1566.7,760.28,454.43,314.16,BK0000274,G0008135,Norwegian,2025-09-08,3320.73,2026-04-05T21:18:59.353382
534.38,238.01,972.83,361.56,767.73,258.81,BK0000275,G0018140,Norwegian,2025-05-18,3133.32,2026-04-05T21:18:59.353401
5.86,686.52,1510.65,75.75,67.35,604.08,BK0000276,G0015741,Oceania,2024-10-28,2950.21,2026-04-05T21:18:59.353419
0.0,72.66,1408.02,0.0,171.99,309.42,BK0000277,G0005274,Regent,2024-12-06,1962.09,2026-04-05T21:18:59.353438
776.93,278.69,2384.56,418.08,200.98,184.96,BK0000278,G0007351,Norwegian,2022-03-08,4244.2,2026-04-05T21:18:59.353457
2.46,431.78,672.11,888.31,405.92,330.74,BK0000279,G0000425,Norwegian,2024-03-04,2731.32,2026-04-05T21:18:59.353475
217.71,340.56,1566.04,141.43,118.47,584.73,BK0000280,G0014707,Oceania,2025-04-20,2968.94,2026-04-05T21:18:59.353493
196.8,68.75,489.74,79.4,213.27,299.01,BK0000281,G0000185,Norwegian,2022-03-25,1346.97,2026-04-05T21:18:59.353512
0.0,127.41,3747.99,0.0,345.71,814.54,BK0000282,G0006026,Regent,2025-03-18,5035.65,2026-04-05T21:18:59.353530
193.16,123.06,1528.67,295.73,199.99,66.84,BK0000283,G0017384,Norwegian,2023-03-30,2407.45,2026-04-05T21:18:59.353549
0.0,748.38,4830.13,0.0,89.62,683.56,BK0000284,G0010517,Regent,2024-07-01,6351.69,2026-04-05T21:18:59.353567
467.83,181.37,1303.23,817.49,1242.51,458.86,BK0000285,G0006309,Norwegian,2024-02-07,4471.29,2026-04-05T21:18:59.353585
42.0,520.19,2322.08,166.18,467.77,23.92,BK0000286,G0014262,Norwegian,2023-03-08,3542.14,2026-04-05T21:18:59.353603
98.83,84.1,356.18,126.22,443.58,142.04,BK0000287,G0007460,Norwegian,2022-06-29,1250.95,2026-04-05T21:18:59.353622
168.97,548.15,1861.78,355.4,105.3,229.74,BK0000288,G0019190,Oceania,2024-03-08,3269.34,2026-04-05T21:18:59.353640
424.63,668.33,1288.09,523.18,63.22,526.29,BK0000289,G0015532,Norwegian,2022-06-27,3493.74,2026-04-05T21:18:59.353658
717.73,453.16,840.36,1235.38,1419.54,475.6,BK0000290,G0001369,Norwegian,2023-09-03,5141.77,2026-04-05T21:18:59.353677
409.23,205.75,1370.53,568.18,298.85,195.31,BK0000291,G0007235,Norwegian,2023-12-06,3047.85,2026-04-05T21:18:59.353695
48.73,460.2,16.85,424.08,962.28,277.31,BK0000292,G0015965,Norwegian,2024-08-02,2189.45,2026-04-05T21:18:59.353712
161.92,580.88,501.72,207.61,123.89,643.12,BK0000293,G0019143,Oceania,2022-05-23,2219.14,2026-04-05T21:18:59.353729
188.25,400.3,1638.62,1082.58,1255.71,186.15,BK0000294,G0011780,Norwegian,2023-10-04,4751.61,2026-04-05T21:18:59.353745
39.58,400.92,631.84,666.23,650.66,355.16,BK0000295,G0004588,Norwegian,2025-02-03,2744.39,2026-04-05T21:18:59.353762
0.0,19.37,370.69,0.0,85.74,302.25,BK0000296,G0001202,Regent,2024-11-04,778.05,2026-04-05T21:18:59.353778
9.97,15.0,139.85,91.72,325.7,178.81,BK0000297,G0000348,Norwegian,2023-04-03,761.05,2026-04-05T21:18:59.353795
169.34,614.56,3059.0,520.78,352.46,233.02,BK0000298,G0015844,Oceania,2023-01-02,4949.16,2026-04-05T21:18:59.353811
544.99,284.62,398.51,462.88,174.26,352.46,BK0000299,G0014898,Norwegian,2023-04-25,2217.72,2026-04-05T21:18:59.353828
274.19,379.34,632.21,512.58,734.39,351.71,BK0000300,G0002551,Norwegian,2025-03-31,2884.42,2026-04-05T21:18:59.353844
383.79,38.75,1053.42,49.18,172.5,177.2,BK0000301,G0007537,Norwegian,2024-09-24,1874.84,2026-04-05T21:18:59.353861
433.55,28.83,1078.23,723.55,316.7,338.21,BK0000302,G0005284,Norwegian,2024-04-29,2919.07,2026-04-05T21:18:59.353878
128.61,114.74,501.72,371.82,329.16,57.77,BK0000303,G0005900,Norwegian,2025-07-13,1503.82,2026-04-05T21:18:59.353894
9.19,431.39,768.09,749.01,222.65,10.54,BK0000304,G0013461,Norwegian,2023-03-20,2190.87,2026-04-05T21:18:59.353912
1058.74,878.14,3196.69,89.84,871.01,424.63,BK0000305,G0004333,Norwegian,2025-11-05,6519.05,2026-04-05T21:18:59.353931
0.0,293.28,2806.89,0.0,23.58,851.81,BK0000306,G0016494,Regent,2022-07-17,3975.56,2026-04-05T21:18:59.353949
514.99,138.68,146.41,503.6,975.96,387.42,BK0000307,G0015799,Norwegian,2024-12-05,2667.06,2026-04-05T21:18:59.353967
436.64,115.19,1263.09,331.56,288.28,667.85,BK0000308,G0017817,Oceania,2023-06-06,3102.61,2026-04-05T21:18:59.353985
216.43,752.98,1812.54,173.29,132.98,432.65,BK0000309,G0005072,Oceania,2022-01-15,3520.87,2026-04-05T21:18:59.354004
0.0,893.73,14.73,0.0,334.11,246.23,BK0000310,G0005857,Regent,2023-07-19,1488.8,2026-04-05T21:18:59.354022
0.0,104.5,1380.75,0.0,211.97,44.77,BK0000311,G0007028,Regent,2025-09-12,1741.99,2026-04-05T21:18:59.354041
280.5,731.12,2034.34,170.36,116.25,557.78,BK0000312,G0002889,Oceania,2025-07-26,3890.35,2026-04-05T21:18:59.354059
157.19,591.79,1132.4,335.69,146.44,22.44,BK0000313,G0005744,Oceania,2025-09-05,2385.95,2026-04-05T21:18:59.354077
52.24,216.65,935.0,62.9,70.02,137.29,BK0000316,G0016488,Oceania,2024-04-07,1474.1,2026-04-05T21:18:59.354096
0.0,45.14,4380.9,0.0,479.5,1235.11,BK0000317,G0015097,Regent,2025-02-27,6140.65,2026-04-05T21:18:59.354115
504.18,994.2,1537.1,664.43,406.05,557.58,BK0000318,G0008135,Norwegian,2023-10-09,4663.54,2026-04-05T21:18:59.354133
116.63,180.11,1484.78,4.35,4.23,418.13,BK0000319,G0006232,Oceania,2023-10-05,2208.23,2026-04-05T21:18:59.354151
58.88,454.38,1208.58,308.85,116.59,456.35,BK0000321,G0007278,Oceania,2025-03-22,2603.63,2026-04-05T21:18:59.354169
412.05,406.07,3318.05,580.99,292.31,205.39,BK0000322,G0016981,Oceania,2023-12-13,5214.86,2026-04-05T21:18:59.354188
570.64,97.27,1283.29,50.68,543.09,144.87,BK0000323,G0011243,Norwegian,2024-01-11,2689.84,2026-04-05T21:18:59.354205
198.4,231.42,1262.11,408.73,874.96,384.6,BK0000324,G0003273,Norwegian,2023-07-27,3360.22,2026-04-05T21:18:59.354221
0.0,19.81,1681.66,0.0,177.57,494.24,BK0000325,G0016942,Regent,2024-08-26,2373.28,2026-04-05T21:18:59.354238
115.79,156.3,49.95,94.57,397.79,78.14,BK0000326,G0014741,Norwegian,2022-07-22,892.54,2026-04-05T21:18:59.354255
13.62,275.8,1295.4,474.31,963.28,113.77,BK0000327,G0017644,Norwegian,2024-04-23,3136.18,2026-04-05T21:18:59.354271
184.06,17.19,600.3,156.9,80.04,566.18,BK0000328,G0011056,Oceania,2024-02-20,1604.67,2026-04-05T21:18:59.354290
274.3,260.17,2021.6,100.71,168.9,370.67,BK0000329,G0012959,Oceania,2023-12-05,3196.35,2026-04-05T21:18:59.354308
0.0,436.65,1497.2,0.0,81.61,319.72,BK0000330,G0002624,Regent,2023-01-12,2335.18,2026-04-05T21:18:59.354327
213.42,59.77,139.31,306.68,373.23,123.42,BK0000331,G0012775,Norwegian,2024-03-24,1215.83,2026-04-05T21:18:59.354345
227.31,16.62,444.6,318.59,378.39,161.72,BK0000332,G0015309,Norwegian,2022-12-16,1547.23,2026-04-05T21:18:59.354363
405.6,341.01,270.78,228.61,725.0,156.23,BK0000333,G0017492,Norwegian,2025-05-08,2127.23,2026-04-05T21:18:59.354381
215.12,429.9,918.79,264.38,265.92,145.73,BK0000334,G0004467,Norwegian,2024-01-20,2239.84,2026-04-05T21:18:59.354399
118.58,730.88,1940.85,142.74,122.62,28.34,BK0000335,G0006180,Oceania,2022-01-19,3084.01,2026-04-05T21:18:59.354417
572.94,150.98,1441.71,189.9,246.65,174.64,BK0000336,G0008909,Norwegian,2023-06-23,2776.82,2026-04-05T21:18:59.354436
430.88,12.31,68.28,399.19,721.0,264.8,BK0000337,G0006154,Norwegian,2023-08-17,1896.46,2026-04-05T21:18:59.354454
264.4,159.23,1547.2,573.09,178.35,129.29,BK0000338,G0016174,Norwegian,2023-07-06,2851.56,2026-04-05T21:18:59.354472
229.34,1064.29,2723.15,479.58,231.76,885.07,BK0000339,G0002340,Oceania,2023-11-08,5613.19,2026-04-05T21:18:59.354490
215.63,486.83,1707.3,166.18,43.82,634.53,BK0000341,G0009792,Oceania,2025-07-12,3254.29,2026-04-05T21:18:59.354508
113.72,28.86,1537.36,21.87,687.18,155.16,BK0000342,G0000293,Norwegian,2023-10-27,2544.15,2026-04-05T21:18:59.354527
370.81,331.78,1421.5,662.53,121.9,220.8,BK0000343,G0001968,Norwegian,2022-07-03,3129.32,2026-04-05T21:18:59.354545
240.03,1042.88,1393.14,28.73,25.3,850.48,BK0000344,G0006324,Oceania,2023-10-11,3580.56,2026-04-05T21:18:59.354563
10.8,26.68,939.76,781.44,588.64,27.85,BK0000345,G0010607,Norwegian,2025-02-18,2375.17,2026-04-05T21:18:59.354581
179.72,484.7,841.42,552.77,884.1,59.1,BK0000346,G0016580,Norwegian,2024-12-23,3001.81,2026-04-05T21:18:59.354600
158.83,151.95,2230.81,559.0,64.68,334.54,BK0000347,G0005051,Oceania,2022-05-10,3499.81,2026-04-05T21:18:59.354618
239.68,63.72,558.66,206.57,238.79,52.17,BK0000349,G0002621,Norwegian,2025-05-25,1359.59,2026-04-05T21:18:59.354636
383.42,236.17,449.99,726.41,688.29,359.41,BK0000351,G0018893,Norwegian,2025-07-04,2843.69,2026-04-05T21:18:59.354654
16.43,93.64,1254.73,468.54,475.07,43.29,BK0000352,G0011545,Norwegian,2025-01-31,2351.7,2026-04-05T21:18:59.354673
304.67,249.73,1522.18,544.59,841.92,72.72,BK0000353,G0008326,Norwegian,2023-10-25,3535.81,2026-04-05T21:18:59.354691
700.05,114.16,983.8,426.84,1539.37,78.4,BK0000354,G0010319,Norwegian,2022-02-03,3842.62,2026-04-05T21:18:59.354708
298.44,476.63,293.31,376.23,203.04,267.61,BK0000355,G0007635,Norwegian,2022-03-19,1915.26,2026-04-05T21:18:59.354725
407.11,250.72,101.39,515.86,121.29,322.14,BK0000356,G0003125,Norwegian,2024-09-15,1718.51,2026-04-05T21:18:59.354741
138.08,1178.95,1430.0,506.0,288.7,351.73,BK0000357,G0007430,Oceania,2023-11-16,3893.46,2026-04-05T21:18:59.354758
159.03,631.66,259.23,13.55,77.3,684.75,BK0000358,G0005020,Oceania,2024-12-09,1825.52,2026-04-05T21:18:59.354774
34.67,210.21,102.48,105.73,69.83,35.39,BK0000359,G0017962,Oceania,2023-08-17,558.31,2026-04-05T21:18:59.354791
360.94,268.59,597.43,194.67,503.73,232.33,BK0000360,G0017179,Norwegian,2025-02-19,2157.69,2026-04-05T21:18:59.354808
192.97,46.82,1042.66,36.92,841.03,249.68,BK0000361,G0000794,Norwegian,2025-10-07,2410.08,2026-04-05T21:18:59.354825
15.24,676.94,2122.94,31.32,178.2,348.09,BK0000362,G0003683,Oceania,2022-04-02,3372.73,2026-04-05T21:18:59.354844
0.0,452.51,1803.6,0.0,181.78,221.91,BK0000363,G0017630,Regent,2025-11-21,2659.8,2026-04-05T21:18:59.354862
170.08,293.95,92.43,432.48,590.92,317.48,BK0000364,G0008890,Norwegian,2024-02-11,1897.34,2026-04-05T21:18:59.354880
138.17,711.07,1852.04,314.67,21.19,670.38,BK0000365,G0010337,Oceania,2023-08-23,3707.52,2026-04-05T21:18:59.354899
151.64,92.88,225.39,396.79,174.3,87.94,BK0000366,G0005145,Norwegian,2025-12-30,1128.94,2026-04-05T21:18:59.354917
374.46,444.52,826.31,744.69,928.46,350.11,BK0000368,G0004318,Norwegian,2023-05-08,3668.55,2026-04-05T21:18:59.354935
445.4,1303.27,3898.36,475.36,372.94,848.38,BK0000369,G0018509,Oceania,2025-11-11,7343.71,2026-04-05T21:18:59.354953
727.08,89.07,2380.48,160.75,472.37,337.79,BK0000370,G0014517,Norwegian,2022-10-26,4167.54,2026-04-05T21:18:59.354972
592.53,31.11,1351.03,591.37,760.89,70.93,BK0000371,G0000855,Norwegian,2025-06-07,3397.86,2026-04-05T21:18:59.354990
85.25,605.84,1276.84,201.68,174.44,459.36,BK0000372,G0000492,Oceania,2024-03-04,2803.41,2026-04-05T21:18:59.355008
333.4,345.79,3228.09,90.2,193.31,940.92,BK0000373,G0008087,Oceania,2022-12-29,5131.71,2026-04-05T21:18:59.355026
595.27,102.18,512.93,483.2,140.02,98.26,BK0000375,G0013043,Norwegian,2025-02-16,1931.86,2026-04-05T21:18:59.355044
140.79,173.87,1596.72,706.07,116.34,72.2,BK0000377,G0004049,Norwegian,2022-07-04,2805.99,2026-04-05T21:18:59.355063
121.44,97.84,665.24,64.8,61.81,82.15,BK0000378,G0004919,Norwegian,2025-02-01,1093.28,2026-04-05T21:18:59.355081
2.93,304.93,1429.74,311.3,142.63,182.99,BK0000379,G0008294,Oceania,2024-07-02,2374.52,2026-04-05T21:18:59.355099
176.79,223.18,82.9,367.99,113.96,146.97,BK0000381,G0009780,Norwegian,2025-08-30,1111.79,2026-04-05T21:18:59.355118
49.19,517.35,726.73,246.68,168.78,200.99,BK0000383,G0006851,Oceania,2022-10-03,1909.72,2026-04-05T21:18:59.355136
0.0,894.84,1655.75,0.0,84.82,259.97,BK0000384,G0011596,Regent,2025-12-18,2895.38,2026-04-05T21:18:59.355155
374.89,497.28,1438.57,523.59,873.96,390.35,BK0000386,G0018023,Norwegian,2025-08-04,4098.64,2026-04-05T21:18:59.355173
132.74,359.68,1534.73,684.8,127.32,120.91,BK0000387,G0001166,Norwegian,2023-02-02,2960.18,2026-04-05T21:18:59.355191
423.89,385.09,701.18,308.5,684.77,68.57,BK0000388,G0017560,Norwegian,2024-04-27,2572.0,2026-04-05T21:18:59.355208
201.98,121.85,305.59,226.09,119.67,510.68,BK0000389,G0019848,Oceania,2023-07-29,1485.86,2026-04-05T21:18:59.355224
9.48,107.89,24.83,159.08,58.76,307.66,BK0000390,G0009917,Oceania,2023-07-11,667.7,2026-04-05T21:18:59.355241
258.54,85.05,2.84,326.68,382.63,17.37,BK0000391,G0015843,Norwegian,2024-06-27,1073.11,2026-04-05T21:18:59.355258
511.37,95.62,1462.0,160.93,600.27,226.38,BK0000392,G0001443,Norwegian,2022-03-16,3056.57,2026-04-05T21:18:59.355274
159.89,247.91,798.46,166.81,430.96,77.32,BK0000393,G0006572,Norwegian,2025-09-11,1881.35,2026-04-05T21:18:59.355291
5.57,528.15,95.38,172.8,84.17,165.93,BK0000396,G0015260,Oceania,2023-11-12,1052.0,2026-04-05T21:18:59.355307
0.0,1110.92,3917.11,0.0,43.85,786.8,BK0000397,G0004710,Regent,2023-09-28,5858.68,2026-04-05T21:18:59.355325
192.72,191.9,101.7,152.19,299.31,137.85,BK0000398,G0005597,Norwegian,2024-07-17,1075.67,2026-04-05T21:18:59.355343
854.7,120.45,2037.14,70.43,735.28,463.88,BK0000399,G0007986,Norwegian,2023-10-30,4281.88,2026-04-05T21:18:59.355362
542.38,20.55,1565.39,248.65,409.44,166.97,BK0000401,G0010729,Norwegian,2024-04-11,2953.38,2026-04-05T21:18:59.355380
274.58,735.5,1643.25,118.09,180.39,520.17,BK0000402,G0010375,Oceania,2024-07-16,3471.98,2026-04-05T21:18:59.355398
0.0,2324.53,3012.87,0.0,1.52,1425.72,BK0000403,G0012099,Regent,2022-01-17,6764.64,2026-04-05T21:18:59.355417
486.61,90.45,1203.07,335.98,642.21,162.99,BK0000404,G0013305,Norwegian,2022-03-05,2921.31,2026-04-05T21:18:59.355435
80.19,493.23,917.58,1048.29,923.14,512.72,BK0000405,G0004401,Norwegian,2024-02-27,3975.15,2026-04-05T21:18:59.355453
0.0,99.9,3577.18,0.0,421.08,615.33,BK0000406,G0013950,Regent,2022-10-09,4713.49,2026-04-05T21:18:59.355471
417.92,463.62,625.27,588.29,847.28,131.84,BK0000407,G0016441,Norwegian,2023-04-08,3074.22,2026-04-05T21:18:59.355490
155.29,571.12,2113.0,373.09,462.55,669.07,BK0000408,G0009157,Norwegian,2022-08-20,4344.12,2026-04-05T21:18:59.355508
117.01,386.4,1679.46,32.44,85.66,543.49,BK0000409,G0017532,Oceania,2025-11-01,2844.46,2026-04-05T21:18:59.355526
0.0,856.59,2109.06,0.0,322.37,777.95,BK0000410,G0018472,Regent,2023-08-27,4065.97,2026-04-05T21:18:59.355545
193.94,210.19,685.57,248.89,492.24,135.61,BK0000411,G0009207,Norwegian,2024-09-19,1966.44,2026-04-05T21:18:59.355563
494.2,156.03,362.6,545.09,450.63,380.79,BK0000412,G0001085,Norwegian,2024-01-28,2389.34,2026-04-05T21:18:59.355582
106.02,251.97,394.12,205.56,518.38,297.07,BK0000413,G0011308,Norwegian,2024-02-24,1773.12,2026-04-05T21:18:59.355601
302.61,220.78,1355.83,492.51,294.4,249.19,BK0000414,G0012782,Norwegian,2024-09-02,2915.32,2026-04-05T21:18:59.355619
310.78,691.45,2704.06,796.56,985.39,550.91,BK0000415,G0011595,Norwegian,2025-10-21,6039.15,2026-04-05T21:18:59.355638
236.16,389.77,1673.12,244.65,94.0,376.78,BK0000416,G0007924,Oceania,2023-07-01,3014.48,2026-04-05T21:18:59.355656
414.69,271.96,1067.37,708.04,683.88,302.03,BK0000419,G0013992,Norwegian,2023-08-27,3447.97,2026-04-05T21:18:59.355674
137.76,236.67,2343.85,678.74,91.7,1247.04,BK0000420,G0002275,Oceania,2024-03-06,4735.76,2026-04-05T21:18:59.355692
588.31,422.39,1462.49,741.69,78.92,160.91,BK0000421,G0003385,Norwegian,2025-01-12,3454.71,2026-04-05T21:18:59.355709
764.05,808.96,2269.57,929.69,1774.38,639.13,BK0000422,G0012824,Norwegian,2022-11-01,7185.78,2026-04-05T21:18:59.355726
172.8,752.19,1419.7,58.11,135.93,183.93,BK0000423,G0003972,Oceania,2022-05-24,2722.66,2026-04-05T21:18:59.355742
269.93,7.75,206.93,247.05,86.73,2.28,BK0000424,G0005788,Norwegian,2024-12-30,820.67,2026-04-05T21:18:59.355759
536.68,257.16,173.36,337.88,577.15,59.2,BK0000427,G0004278,Norwegian,2024-09-28,1941.43,2026-04-05T21:18:59.355775
149.07,261.61,175.08,128.69,56.44,78.8,BK0000428,G0007228,Oceania,2022-12-16,849.69,2026-04-05T21:18:59.355792
98.12,662.96,2344.05,390.68,176.06,335.19,BK0000429,G0001494,Oceania,2025-11-02,4007.06,2026-04-05T21:18:59.355808
338.96,134.13,1096.91,563.11,208.98,56.59,BK0000431,G0006756,Norwegian,2025-12-18,2398.68,2026-04-05T21:18:59.355826
423.69,175.91,231.26,280.2,921.39,389.46,BK0000432,G0013723,Norwegian,2023-01-04,2421.91,2026-04-05T21:18:59.355844
438.76,459.74,87.9,737.45,842.08,101.23,BK0000435,G0003609,Norwegian,2025-04-02,2667.16,2026-04-05T21:18:59.355862
352.81,285.38,591.63,215.22,869.57,17.51,BK0000436,G0019970,Norwegian,2022-05-31,2332.12,2026-04-05T21:18:59.355881
40.42,47.09,37.97,141.48,50.9,81.18,BK0000437,G0015255,Norwegian,2023-02-19,399.04,2026-04-05T21:18:59.355899
15.21,65.83,681.63,107.56,161.15,187.83,BK0000438,G0019385,Norwegian,2022-12-15,1219.21,2026-04-05T21:18:59.355918
198.16,435.28,1426.29,59.11,155.17,378.85,BK0000439,G0000167,Oceania,2024-06-08,2652.86,2026-04-05T21:18:59.355936
54.08,231.17,425.56,488.14,601.26,23.71,BK0000440,G0007882,Norwegian,2024-12-23,1823.92,2026-04-05T21:18:59.355954
480.73,148.4,511.77,354.63,614.97,50.29,BK0000441,G0015050,Norwegian,2023-08-29,2160.79,2026-04-05T21:18:59.355973
328.65,296.75,376.82,80.65,593.34,370.97,BK0000442,G0010909,Norwegian,2024-01-29,2047.18,2026-04-05T21:18:59.355991
55.32,439.56,1556.08,672.87,120.74,35.64,BK0000443,G0001690,Norwegian,2025-06-24,2880.21,2026-04-05T21:18:59.356009
33.29,340.28,1268.72,517.28,154.98,184.06,BK0000444,G0017683,Norwegian,2025-12-14,2498.61,2026-04-05T21:18:59.356028
241.98,9.14,1615.68,298.06,134.02,183.47,BK0000445,G0014825,Oceania,2023-12-24,2482.35,2026-04-05T21:18:59.356046
400.0,512.98,1745.89,688.51,1160.44,297.09,BK0000446,G0002151,Norwegian,2025-06-25,4804.91,2026-04-05T21:18:59.356064
545.84,124.78,818.99,202.05,833.41,102.94,BK0000447,G0017062,Norwegian,2022-08-12,2628.01,2026-04-05T21:18:59.356083
5.22,187.39,244.09,125.0,43.86,235.52,BK0000449,G0015868,Oceania,2023-09-15,841.08,2026-04-05T21:18:59.356101
306.58,289.94,203.48,505.17,132.34,329.93,BK0000450,G0005030,Norwegian,2022-12-07,1767.44,2026-04-05T21:18:59.356119
451.31,281.17,1350.04,279.11,295.58,151.83,BK0000451,G0004848,Norwegian,2024-01-28,2809.04,2026-04-05T21:18:59.356138
989.66,374.73,2146.45,426.5,259.62,34.44,BK0000452,G0017897,Norwegian,2024-10-19,4231.4,2026-04-05T21:18:59.356156
202.75,357.5,1079.13,513.26,674.19,250.18,BK0000453,G0018054,Norwegian,2024-06-24,3077.01,2026-04-05T21:18:59.356174
281.69,117.25,1449.9,48.29,56.19,440.33,BK0000454,G0009108,Oceania,2023-10-31,2393.65,2026-04-05T21:18:59.356193
320.14,482.91,1292.62,540.14,771.54,198.94,BK0000455,G0013028,Norwegian,2024-10-01,3606.29,2026-04-05T21:18:59.356209
744.7,432.01,2180.15,746.79,1260.5,189.96,BK0000456,G0013619,Norwegian,2023-09-23,5554.11,2026-04-05T21:18:59.356226
57.44,95.65,327.87,183.76,33.77,266.21,BK0000457,G0010991,Oceania,2025-04-17,964.7,2026-04-05T21:18:59.356243
266.01,228.75,1581.62,180.96,804.25,339.23,BK0000458,G0012510,Norwegian,2022-12-25,3400.82,2026-04-05T21:18:59.356259
133.84,149.48,574.86,79.44,1.1,4.3,BK0000459,G0015485,Oceania,2024-08-07,943.02,2026-04-05T21:18:59.356276
1171.04,84.09,1099.93,816.8,611.38,716.66,BK0000460,G0018533,Norwegian,2023-07-22,4499.9,2026-04-05T21:18:59.356292
860.94,533.74,302.32,1106.7,1261.01,364.09,BK0000461,G0004440,Norwegian,2025-03-24,4428.8,2026-04-05T21:18:59.356309
