booking_id,guest_id,brand,ship_name,itinerary_name,region,nights,cabin_category,num_guests,booking_date,sail_date,booking_window_days,cabin_price_usd,total_revenue_usd,booking_channel,is_cancelled,cancellation_date,cancellation_reason,loyalty_tier,_fivetran_synced
BK0000130,G0010914,Oceania,Vista,Bermuda Getaway,Bermuda,5,Oceanview,2,2022-03-11,2023-02-12,338,6085.01,13029.16,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.476018
BK0000131,G0016624,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Penthouse,2,2023-06-24,2023-10-15,113,8354.82,17950.22,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.476024
BK0000132,G0000874,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Balcony,4,2023-09-08,2023-11-10,63,3261.28,13560.88,OTA,False,,,Ambassador,2026-04-05T21:18:37.476030
BK0000133,G0007937,Oceania,Riviera,Caribbean Classic,Caribbean,7,Penthouse,2,2024-05-16,2024-09-10,117,9388.37,17926.82,Direct Web,False,,,None,2026-04-05T21:18:37.476036
BK0000134,G0002041,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Mini-Suite,2,2025-07-27,2025-11-15,111,3843.26,8115.94,Loyalty,False,,,None,2026-04-05T21:18:37.476042
BK0000135,G0008663,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Balcony,4,2022-04-23,2022-12-21,242,1763.38,7346.32,Travel Agent,False,,,Ambassador,2026-04-05T21:18:37.476047
BK0000136,G0008961,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Balcony,2,2023-04-24,2023-08-15,113,3030.54,6019.67,Loyalty,False,,,Gold,2026-04-05T21:18:37.476053
BK0000137,G0008404,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Oceanview,2,2023-07-21,2023-08-18,28,3683.74,7825.01,Travel Agent,False,,,None,2026-04-05T21:18:37.476059
BK0000138,G0001721,Norwegian,Norwegian Getaway,Panama Canal,Americas,14,Oceanview,2,2022-04-05,2022-08-12,129,3272.7,6316.51,OTA,False,,,Gold,2026-04-05T21:18:37.476065
BK0000139,G0009413,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Haven Suite,2,2022-04-19,2022-11-20,215,3793.53,7573.21,Direct Web,False,,,Platinum,2026-04-05T21:18:37.476072
BK0000140,G0006106,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Haven Suite,2,2021-12-12,2022-03-18,96,4112.74,8969.81,OTA,True,2022-01-26,Weather,Platinum,2026-04-05T21:18:37.476078
BK0000141,G0016523,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Balcony,4,2022-12-10,2023-08-06,239,3301.41,13472.44,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476084
BK0000142,G0013288,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Oceanview,3,2021-08-03,2022-01-29,179,2922.77,9417.59,Loyalty,False,,,None,2026-04-05T21:18:37.476089
BK0000143,G0008749,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Oceanview,4,2024-03-16,2024-09-04,172,571.99,2500.98,OTA,False,,,Latitudes,2026-04-05T21:18:37.476095
BK0000144,G0010191,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Oceanview,2,2022-03-02,2022-05-08,67,1325.98,2793.96,OTA,False,,,None,2026-04-05T21:18:37.476101
BK0000145,G0007157,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Oceanview,2,2024-01-04,2024-07-20,198,2555.81,5440.19,Loyalty,False,,,Platinum,2026-04-05T21:18:37.476107
BK0000146,G0004911,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Inside,1,2024-12-27,2025-03-01,64,3010.31,2934.09,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.476112
BK0000147,G0010099,Oceania,Allura,Alaska Explorer,Alaska,7,Penthouse,2,2024-05-04,2024-07-01,58,9895.21,20948.0,Group,True,2024-06-01,,None,2026-04-05T21:18:37.476119
BK0000148,G0015469,Norwegian,Norwegian Bliss,Alaska Explorer,Alaska,7,Inside,2,2023-11-16,2024-05-17,183,2421.71,4624.3,Group,False,,,None,2026-04-05T21:18:37.476124
BK0000149,G0011396,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2023-12-20,2024-07-07,200,3112.11,6023.77,Loyalty,False,,,None,2026-04-05T21:18:37.476130
BK0000150,G0008111,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Inside,2,2023-01-03,2023-09-04,244,2553.5,5204.51,Travel Agent,False,,,None,2026-04-05T21:18:37.476136
BK0000151,G0014629,Regent,Seven Seas Explorer,Caribbean Classic,Caribbean,7,Grand Suite,4,2024-03-18,2025-06-13,452,22541.15,93741.23,Direct Web,True,2024-08-12,Personal,None,2026-04-05T21:18:37.476142
BK0000152,G0018878,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Haven Suite,1,2023-02-14,2023-03-21,35,4838.2,4827.73,Loyalty,False,,,Gold,2026-04-05T21:18:37.476148
BK0000153,G0005739,Oceania,Riviera,Panama Canal,Americas,14,Oceanview,2,2024-11-22,2025-09-14,296,4310.88,9000.25,Group,False,,,Latitudes,2026-04-05T21:18:37.476153
BK0000154,G0007897,Norwegian,Norwegian Joy,Hawaii Aloha,Hawaii,12,Haven Suite,2,2023-03-09,2023-10-15,220,1579.18,3402.82,OTA,False,,,Platinum,2026-04-05T21:18:37.476159
BK0000155,G0002591,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Haven Suite,2,2023-09-18,2024-04-25,220,984.67,2143.3,OTA,False,,,None,2026-04-05T21:18:37.476164
BK0000156,G0018313,Oceania,Riviera,Caribbean Classic,Caribbean,7,Veranda,2,2023-03-10,2024-02-12,339,11949.75,23482.51,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.476170
BK0000157,G0007843,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Oceanview,4,2021-12-20,2022-08-29,252,3809.02,15736.0,OTA,False,,,None,2026-04-05T21:18:37.476176
BK0000158,G0010494,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Balcony,3,2023-04-13,2024-01-07,269,2320.2,7567.21,OTA,False,,,None,2026-04-05T21:18:37.476181
BK0000159,G0008053,Norwegian,Norwegian Bliss,Mediterranean Dreams,Mediterranean,10,Inside,2,2022-11-11,2023-06-19,220,1209.35,2478.91,OTA,False,,,None,2026-04-05T21:18:37.476187
BK0000160,G0001925,Oceania,Allura,Asia Discovery,Asia,14,Oceanview,1,2023-08-29,2023-12-23,116,7137.27,7341.34,Direct Web,False,,,Platinum,2026-04-05T21:18:37.476193
BK0000161,G0001981,Oceania,Marina,Hawaii Aloha,Hawaii,12,Oceanview,1,2025-02-17,2025-07-15,148,3272.78,3412.45,Loyalty,False,,,Platinum,2026-04-05T21:18:37.476199
BK0000162,G0000562,Oceania,Marina,Caribbean Classic,Caribbean,7,Penthouse,1,2024-06-08,2025-02-03,240,8124.28,8330.09,Group,False,,,Gold,2026-04-05T21:18:37.476204
BK0000163,G0013006,Regent,Seven Seas Explorer,Alaska Explorer,Alaska,7,Master Suite,2,2022-05-02,2022-11-01,183,15922.92,30631.01,Group,False,,,Latitudes,2026-04-05T21:18:37.476210
BK0000164,G0005616,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Inside,1,2025-08-08,2025-08-31,23,2279.71,2194.0,Group,True,2025-08-30,,Latitudes,2026-04-05T21:18:37.476216
BK0000165,G0017795,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Oceanview,2,2022-07-02,2023-03-09,250,5048.3,10445.2,Direct Web,False,,,None,2026-04-05T21:18:37.476222
BK0000166,G0018480,Regent,Seven Seas Explorer,Norwegian Fjords,Europe,9,Master Suite,3,2021-08-04,2022-10-23,445,22623.7,66925.71,Group,False,,,Gold,2026-04-05T21:18:37.476228
BK0000167,G0019517,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Inside,1,2024-04-21,2024-10-22,184,2216.47,2237.54,OTA,False,,,None,2026-04-05T21:18:37.476234
BK0000168,G0008076,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Oceanview,2,2023-06-14,2023-12-30,199,3100.23,6553.68,Direct Web,True,2023-07-24,Price,None,2026-04-05T21:18:37.476240
BK0000169,G0003350,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Balcony,1,2023-11-09,2024-01-09,61,4721.79,4579.55,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.476246
BK0000170,G0012624,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Inside,2,2022-01-02,2022-02-23,52,1018.37,1938.67,Group,False,,,None,2026-04-05T21:18:37.476251
BK0000171,G0004782,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Haven Suite,2,2024-09-01,2024-12-03,93,1208.63,2319.34,Group,False,,,None,2026-04-05T21:18:37.476258
BK0000172,G0012967,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Balcony,2,2022-09-03,2023-05-21,260,1191.75,2383.1,Loyalty,False,,,None,2026-04-05T21:18:37.476264
BK0000173,G0010296,Regent,Seven Seas Mariner,Bermuda Getaway,Bermuda,5,Grand Suite,1,2024-08-27,2025-08-26,364,11558.12,11288.19,Group,False,,,Ambassador,2026-04-05T21:18:37.476270
BK0000174,G0019407,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Balcony,3,2023-09-13,2024-02-10,150,2058.99,6792.13,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476276
BK0000175,G0009924,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Mini-Suite,3,2023-07-09,2023-08-20,42,4875.17,14425.19,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476282
BK0000176,G0017815,Oceania,Marina,Asia Discovery,Asia,14,Penthouse,2,2023-10-16,2024-09-08,328,6706.54,12816.4,OTA,False,,,Gold,2026-04-05T21:18:37.476288
BK0000177,G0013095,Oceania,Marina,Alaska Explorer,Alaska,7,Oceanview,2,2025-02-09,2025-09-08,211,7474.65,16369.81,OTA,False,,,Ambassador,2026-04-05T21:18:37.476293
BK0000178,G0012260,Norwegian,Norwegian Encore,Alaska Explorer,Alaska,7,Balcony,2,2022-07-06,2023-03-31,268,2644.76,5335.38,Loyalty,False,,,Gold,2026-04-05T21:18:37.476300
BK0000179,G0011415,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Inside,4,2023-01-22,2023-08-29,219,857.75,3419.96,Group,False,,,Gold,2026-04-05T21:18:37.476305
BK0000180,G0003584,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Inside,2,2023-10-22,2024-06-16,238,1682.76,3539.08,Travel Agent,True,2023-11-11,Price,Platinum,2026-04-05T21:18:37.476312
BK0000181,G0014161,Oceania,Riviera,Mediterranean Dreams,Mediterranean,10,Veranda,4,2024-06-17,2025-02-20,248,3830.28,15464.18,Loyalty,False,,,Platinum,2026-04-05T21:18:37.476317
BK0000182,G0006127,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Inside,2,2025-08-20,2025-12-14,116,3707.53,7451.16,Travel Agent,True,2025-11-30,Work,Latitudes,2026-04-05T21:18:37.476324
BK0000183,G0009747,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Haven Suite,2,2023-08-12,2024-03-06,207,1872.94,4074.78,Loyalty,False,,,None,2026-04-05T21:18:37.476329
BK0000184,G0018836,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Balcony,2,2022-05-20,2022-08-28,100,1332.92,2685.98,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.476335
BK0000185,G0000315,Norwegian,Norwegian Bliss,Mediterranean Dreams,Mediterranean,10,Mini-Suite,2,2023-05-29,2023-08-15,78,5879.42,12025.66,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476340
BK0000186,G0009572,Regent,Seven Seas Mariner,Hawaii Aloha,Hawaii,12,Grand Suite,3,2023-03-05,2024-05-01,423,14023.29,40172.7,Travel Agent,True,2023-04-07,Medical,Latitudes,2026-04-05T21:18:37.476347
BK0000187,G0017762,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Haven Suite,2,2024-09-09,2024-11-12,64,1785.37,3832.8,Direct Web,False,,,Gold,2026-04-05T21:18:37.476352
BK0000188,G0002851,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Inside,2,2025-04-20,2025-08-31,133,4573.19,9291.45,Direct Web,False,,,Gold,2026-04-05T21:18:37.476358
BK0000189,G0001946,Norwegian,Norwegian Getaway,Bermuda Getaway,Bermuda,5,Haven Suite,2,2024-12-05,2025-07-19,226,999.67,2070.34,Loyalty,False,,,None,2026-04-05T21:18:37.476363
BK0000190,G0004443,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Balcony,4,2024-10-26,2025-03-18,143,2738.81,11989.59,Group,False,,,Platinum,2026-04-05T21:18:37.476369
BK0000191,G0004659,Regent,Seven Seas Splendor,Mediterranean Dreams,Mediterranean,10,Superior Suite,2,2021-08-29,2022-10-27,424,9836.4,20393.1,OTA,False,,,Latitudes,2026-04-05T21:18:37.476375
BK0000192,G0019070,Norwegian,Norwegian Encore,Alaska Explorer,Alaska,7,Mini-Suite,2,2024-06-25,2024-11-21,149,4083.87,7762.38,Direct Web,False,,,Gold,2026-04-05T21:18:37.476380
BK0000193,G0009293,Norwegian,Norwegian Joy,Alaska Explorer,Alaska,7,Haven Suite,4,2023-11-28,2024-03-25,118,3888.01,15562.36,Loyalty,False,,,None,2026-04-05T21:18:37.476386
BK0000194,G0014461,Regent,Seven Seas Grandeur,Caribbean Classic,Caribbean,7,Deluxe Suite,3,2021-07-08,2022-07-23,380,13488.62,41213.58,Group,False,,,None,2026-04-05T21:18:37.476392
BK0000195,G0005424,Oceania,Riviera,Panama Canal,Americas,14,Oceanview,2,2023-04-30,2023-07-16,77,4692.37,8988.4,OTA,False,,,Gold,2026-04-05T21:18:37.476397
BK0000196,G0000305,Oceania,Allura,Alaska Explorer,Alaska,7,Inside,2,2021-08-17,2022-01-03,139,3094.88,5887.76,OTA,False,,,Gold,2026-04-05T21:18:37.476403
BK0000197,G0009806,Regent,Seven Seas Mariner,Mediterranean Dreams,Mediterranean,10,Grand Suite,2,2021-11-30,2022-05-26,177,20555.57,39901.21,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.476408
BK0000198,G0013491,Oceania,Marina,Caribbean Classic,Caribbean,7,Penthouse,2,2025-05-02,2025-08-24,114,9267.29,19320.66,Group,False,,,Platinum,2026-04-05T21:18:37.476414
BK0000199,G0002761,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Inside,2,2024-10-01,2025-04-22,203,2176.63,4297.65,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.476419
BK0000200,G0012645,Oceania,Marina,Panama Canal,Americas,14,Oceanview,2,2023-12-22,2024-11-26,340,8513.78,16464.14,Group,True,2024-07-26,Weather,Latitudes,2026-04-05T21:18:37.476426
BK0000201,G0015435,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Balcony,3,2022-03-07,2022-09-28,205,2599.43,8524.84,Direct Web,False,,,None,2026-04-05T21:18:37.476432
BK0000202,G0013182,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Inside,2,2021-10-06,2022-05-04,210,2860.3,5505.3,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.476437
BK0000203,G0002167,Norwegian,Norwegian Encore,Panama Canal,Americas,14,Inside,4,2024-07-25,2024-11-13,111,1159.6,4622.28,Group,False,,,Gold,2026-04-05T21:18:37.476443
BK0000204,G0005756,Oceania,Marina,Norwegian Fjords,Europe,9,Inside,2,2024-03-11,2024-06-08,89,10236.37,19815.9,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476448
BK0000205,G0014069,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Oceanview,2,2023-11-22,2024-02-01,71,4545.7,9007.73,Direct Web,True,2024-01-28,Price,None,2026-04-05T21:18:37.476455
BK0000206,G0003372,Regent,Seven Seas Explorer,Asia Discovery,Asia,14,Grand Suite,1,2024-03-13,2024-11-12,244,21760.68,23591.63,Direct Web,False,,,None,2026-04-05T21:18:37.476460
BK0000207,G0001159,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Oceanview,2,2021-07-31,2022-04-05,248,3823.96,7899.76,Group,False,,,None,2026-04-05T21:18:37.476466
BK0000208,G0016901,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Inside,1,2024-08-31,2025-03-16,197,2891.96,3173.09,Group,False,,,None,2026-04-05T21:18:37.476471
BK0000209,G0007949,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Balcony,1,2021-10-29,2022-06-26,240,1267.7,1292.53,Loyalty,False,,,Ambassador,2026-04-05T21:18:37.476477
BK0000210,G0000315,Regent,Seven Seas Splendor,Norwegian Fjords,Europe,9,Superior Suite,2,2020-07-26,2022-01-14,537,9059.06,19796.74,Direct Web,False,,,Gold,2026-04-05T21:18:37.476483
BK0000211,G0009170,Norwegian,Norwegian Joy,Alaska Explorer,Alaska,7,Oceanview,2,2024-08-15,2024-12-21,128,4651.87,8968.38,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.476489
BK0000212,G0002041,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Inside,2,2025-02-08,2025-04-04,55,3366.8,6836.27,Travel Agent,False,,,None,2026-04-05T21:18:37.476495
BK0000213,G0019160,Norwegian,Norwegian Joy,Hawaii Aloha,Hawaii,12,Balcony,2,2023-02-18,2023-10-14,238,765.04,1478.59,Direct Web,False,,,None,2026-04-05T21:18:37.476501
BK0000214,G0009969,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Haven Suite,2,2023-09-13,2024-01-04,113,2512.24,5396.08,Loyalty,True,2023-09-22,,None,2026-04-05T21:18:37.476507
BK0000215,G0005698,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Inside,4,2025-07-23,2025-12-27,157,5585.25,21328.11,Group,False,,,Platinum,2026-04-05T21:18:37.476513
BK0000216,G0007284,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Inside,3,2024-06-06,2024-08-04,59,1385.8,4031.05,Group,False,,,None,2026-04-05T21:18:37.476518
BK0000217,G0004015,Oceania,Marina,Panama Canal,Americas,14,Inside,2,2021-12-13,2022-02-14,63,9386.47,17954.52,Group,True,2021-12-21,Price,None,2026-04-05T21:18:37.476525
BK0000218,G0009171,Regent,Seven Seas Mariner,Hawaii Aloha,Hawaii,12,Grand Suite,2,2021-06-20,2022-03-02,255,7695.32,15650.77,Travel Agent,False,,,None,2026-04-05T21:18:37.476530
BK0000219,G0017230,Oceania,Riviera,Panama Canal,Americas,14,Concierge,2,2023-06-17,2024-04-23,311,2489.87,4916.86,Loyalty,False,,,Gold,2026-04-05T21:18:37.476536
BK0000220,G0010449,Regent,Seven Seas Grandeur,Asia Discovery,Asia,14,Master Suite,4,2024-01-27,2024-09-19,236,14758.42,61369.49,Direct Web,False,,,Platinum,2026-04-05T21:18:37.476541
BK0000221,G0008734,Oceania,Marina,Asia Discovery,Asia,14,Penthouse,4,2023-02-08,2024-01-03,329,10373.77,42742.15,Direct Web,False,,,Gold,2026-04-05T21:18:37.476547
BK0000222,G0000925,Regent,Seven Seas Mariner,Bermuda Getaway,Bermuda,5,Superior Suite,2,2022-06-29,2022-12-27,181,21803.66,46028.31,OTA,False,,,Platinum,2026-04-05T21:18:37.476553
BK0000223,G0000654,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Mini-Suite,2,2024-08-03,2025-01-15,165,673.48,1385.98,Direct Web,False,,,None,2026-04-05T21:18:37.476558
BK0000224,G0017246,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Oceanview,1,2023-08-26,2023-10-25,60,8804.33,9500.76,Direct Web,False,,,None,2026-04-05T21:18:37.476564
BK0000225,G0015965,Regent,Seven Seas Mariner,Alaska Explorer,Alaska,7,Penthouse Suite,1,2023-01-29,2023-09-11,225,7936.94,8312.97,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476570
BK0000226,G0000059,Norwegian,Norwegian Getaway,Bermuda Getaway,Bermuda,5,Oceanview,2,2025-06-21,2025-09-25,96,3449.91,7536.8,Loyalty,False,,,None,2026-04-05T21:18:37.476575
BK0000227,G0010852,Regent,Seven Seas Explorer,Mediterranean Dreams,Mediterranean,10,Master Suite,3,2022-05-01,2023-10-14,531,17481.76,55686.48,Travel Agent,True,2022-05-23,Medical,None,2026-04-05T21:18:37.476581
BK0000228,G0000042,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2021-09-04,2022-01-24,142,3306.86,6330.8,Group,False,,,Gold,2026-04-05T21:18:37.476587
BK0000229,G0007392,Regent,Seven Seas Mariner,Asia Discovery,Asia,14,Grand Suite,2,2023-01-16,2023-12-21,339,22492.5,43833.32,Direct Web,False,,,Gold,2026-04-05T21:18:37.476593
BK0000230,G0019466,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Balcony,2,2022-06-20,2022-08-03,44,4353.1,9557.59,Group,True,2022-07-28,Price,Gold,2026-04-05T21:18:37.476599
BK0000231,G0017699,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Oceanview,2,2022-02-21,2022-04-20,58,4842.02,9585.16,OTA,False,,,None,2026-04-05T21:18:37.476605
BK0000232,G0015740,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Oceanview,1,2021-10-13,2022-04-22,191,863.99,846.67,Direct Web,False,,,None,2026-04-05T21:18:37.476610
BK0000233,G0012699,Oceania,Marina,Asia Discovery,Asia,14,Inside,2,2023-02-03,2023-09-24,233,9829.7,19221.63,Group,False,,,None,2026-04-05T21:18:37.476616
BK0000234,G0003169,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Mini-Suite,3,2023-02-22,2023-06-24,122,2736.24,7903.82,OTA,False,,,Gold,2026-04-05T21:18:37.476621
BK0000235,G0015560,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Haven Suite,3,2021-10-12,2022-05-05,205,2082.2,6470.9,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.476627
BK0000236,G0001399,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Inside,4,2024-04-04,2024-07-08,95,1609.73,6525.89,Group,False,,,None,2026-04-05T21:18:37.476633
BK0000237,G0015013,Oceania,Riviera,Panama Canal,Americas,14,Veranda,2,2022-03-05,2022-05-18,74,6259.15,13614.58,Direct Web,False,,,Gold,2026-04-05T21:18:37.476638
BK0000238,G0003310,Oceania,Allura,Alaska Explorer,Alaska,7,Concierge,2,2022-07-21,2022-11-03,105,8095.36,17289.45,Loyalty,True,2022-10-20,Work,Platinum,2026-04-05T21:18:37.476645
BK0000239,G0013164,Regent,Seven Seas Grandeur,Hawaii Aloha,Hawaii,12,Grand Suite,2,2024-03-11,2025-03-17,371,7831.66,14971.27,OTA,False,,,Gold,2026-04-05T21:18:37.476650
BK0000240,G0003219,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Balcony,3,2021-08-16,2022-02-11,179,1738.8,5716.52,Travel Agent,False,,,None,2026-04-05T21:18:37.476656
BK0000241,G0015875,Regent,Seven Seas Mariner,Bermuda Getaway,Bermuda,5,Penthouse Suite,2,2023-04-30,2024-05-03,369,8004.89,17033.19,OTA,False,,,Gold,2026-04-05T21:18:37.476662
BK0000242,G0005694,Norwegian,Norwegian Bliss,Alaska Explorer,Alaska,7,Balcony,2,2025-04-02,2025-12-24,266,3436.61,6728.29,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.476667
BK0000243,G0004060,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Balcony,2,2025-08-28,2025-12-14,108,4858.28,10223.53,Travel Agent,False,,,None,2026-04-05T21:18:37.476672
BK0000244,G0002962,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Haven Suite,2,2024-08-01,2025-02-03,186,3554.08,7056.7,Group,False,,,None,2026-04-05T21:18:37.476678
BK0000245,G0000292,Regent,Seven Seas Splendor,Norwegian Fjords,Europe,9,Superior Suite,2,2025-05-07,2025-10-19,165,13344.97,27253.49,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.476684
BK0000246,G0011427,Oceania,Marina,Norwegian Fjords,Europe,9,Veranda,2,2024-11-25,2025-05-30,186,8144.59,16596.23,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.476689
BK0000247,G0015786,Oceania,Allura,Alaska Explorer,Alaska,7,Inside,2,2024-04-06,2024-11-13,221,7093.34,13613.19,OTA,False,,,Latitudes,2026-04-05T21:18:37.476695
BK0000248,G0019662,Regent,Seven Seas Grandeur,Panama Canal,Americas,14,Superior Suite,3,2021-12-15,2022-11-04,324,24081.21,73010.48,OTA,False,,,Gold,2026-04-05T21:18:37.476701
BK0000249,G0006224,Oceania,Allura,Panama Canal,Americas,14,Veranda,2,2023-09-13,2024-05-07,237,2071.61,4149.33,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476706
BK0000250,G0008476,Oceania,Allura,Bermuda Getaway,Bermuda,5,Penthouse,3,2023-05-13,2023-09-07,117,10367.73,32931.37,Loyalty,True,2023-08-21,,Gold,2026-04-05T21:18:37.476712
BK0000251,G0008539,Norwegian,Norwegian Joy,Alaska Explorer,Alaska,7,Oceanview,2,2023-08-30,2023-12-29,121,1845.85,3831.38,Group,False,,,Platinum,2026-04-05T21:18:37.476719
BK0000252,G0004941,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Mini-Suite,1,2022-05-16,2023-02-03,263,3064.08,2974.01,Travel Agent,False,,,None,2026-04-05T21:18:37.476725
BK0000253,G0001901,Regent,Seven Seas Mariner,Mediterranean Dreams,Mediterranean,10,Penthouse Suite,1,2021-10-04,2023-01-05,458,11868.28,11283.26,OTA,False,,,None,2026-04-05T21:18:37.476730
BK0000254,G0000153,Oceania,Riviera,Asia Discovery,Asia,14,Inside,2,2021-10-14,2022-09-23,344,5673.58,10844.01,Travel Agent,False,,,Gold,2026-04-05T21:18:37.476736
BK0000255,G0004225,Regent,Seven Seas Grandeur,Norwegian Fjords,Europe,9,Deluxe Suite,2,2025-08-16,2025-10-17,62,11436.7,22082.12,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.476742
